tournament_code,date,t1_name,t1_side,t1_picks,t1_bans,t1_result,t2_name,t2_side,t2_picks,t2_bans,t2_result,game_time_str,game_time_sec,match_format_BON,game_no,t1_points,t2_points,tournament_stage
115,20230313,Terrafirma Dyip,blue,"('Moskov', 'Esmeralda', 'Faramis', 'Ling', 'Franco')","('Arlott', 'Gloo', 'Kaja', 'Valentina', 'Kadita')",0,North Port Batang Pier,red,"('Chou', 'Pharsa', 'Melissa', 'Edith', 'Fredrinn')","('Diggie', 'Estes', 'Joy', 'Wanwan', 'Fanny')",1,10:59,659,1,1,0,0,qualifiers
115,20230313,Blackwater Elite,blue,"('Edith', 'Melissa', 'Chou', 'Alice', 'Xavier')","('Kadita', 'Joy', 'Arlott', 'Fredrinn', 'Moskov')",0,NLEX Road Warriors,red,"('Karrie', 'Sun', 'Lapu-Lapu', 'Yve', 'Kaja')","('Pharsa', 'Valentina', 'Grock', 'Faramis', 'Wanwan')",1,22:26,1346,1,1,0,0,qualifiers
